Subject,Trial,Jar,Bead,Response,Confidence,Correct,History
5da7,166,0,1,0,1,0,00001000000
5da7,167,0,0,1,0,0,00010000001
5da7,168,0,0,0,1,1,00100000010
5da7,169,0,0,0,1,1,01000000100
5da7,170,0,0,0,1,1,00000001000
5da7,171,0,1,0,1,0,00000010000
5da7,172,0,0,0,1,1,00000100001
5da7,173,0,0,0,1,1,00001000010
5da7,174,0,1,0,1,0,00010000100
5da7,175,0,0,1,0,0,00100001001
5da7,176,0,0,0,1,1,01000010010
5da7,177,0,0,0,1,1,00000100100
5da7,178,0,0,0,1,1,00001001000
5da7,179,0,1,0,1,0,00010010000
5da7,180,0,0,0,1,1,00100100001
5da7,181,0,0,0,1,1,01001000010
5da7,182,0,0,0,1,1,00010000100
5da7,183,0,0,0,1,1,00100001000
5da7,184,0,0,0,1,1,01000010000
5da7,185,0,0,0,1,1,00000100000
5da7,186,0,0,0,1,1,00001000000
5da7,187,1,1,0,1,0,00010000000
5da7,188,1,1,0,0,0,00100000001
5da7,189,1,1,1,0,1,01000000011
5da7,190,1,1,1,1,1,00000000111
5da7,191,1,1,1,1,1,00000001111
5da7,192,1,1,1,1,1,00000011111
5da7,193,0,0,1,1,0,00000111111
5da7,194,0,0,1,0,0,00001111110
5da7,195,0,0,0,0,1,00011111100
5da7,196,0,1,0,1,0,00111111000
5da7,197,0,0,0,1,1,01111110001
5da7,198,0,0,0,1,1,01111100010
5da7,199,0,0,0,1,1,01111000100
5da7,200,0,0,0,1,1,01110001000
5da7,201,0,0,0,1,1,01100010000
5da7,202,0,0,0,1,1,01000100000
5da7,203,0,0,0,1,1,00001000000
5da7,204,0,0,0,0,1,00010000000
5da7,205,0,0,0,1,1,00100000000
5da7,206,0,0,0,1,1,01000000000
5da7,207,0,0,0,1,1,00000000000
5da7,208,0,0,0,1,1,00000000000
5da7,209,0,0,0,1,1,00000000000
5da7,210,0,0,0,1,1,00000000000
5da7,211,0,0,0,1,1,00000000000
5da7,212,0,0,0,1,1,00000000000
5da7,213,0,1,0,1,0,00000000000
5da7,214,0,0,1,0,0,00000000001
5da7,215,0,0,0,1,1,00000000010
5da7,216,0,0,0,1,1,00000000100
5da7,217,0,0,0,1,1,00000001000
5da7,218,1,0,0,1,1,00000010000
5da7,219,1,1,0,1,0,00000100000
5da7,220,1,1,1,0,1,00001000001
5da7,221,1,1,1,1,1,00010000011
5da7,222,1,1,1,1,1,00100000111
5da7,223,1,1,1,1,1,01000001111
5da7,224,1,1,1,1,1,00000011111
5da7,225,1,1,1,1,1,00000111111
5da7,226,1,1,1,1,1,00001111111
5da7,227,1,0,1,1,0,00011111111
5da7,228,1,1,1,1,1,00111111110
5da7,229,1,1,1,1,1,01111111101
5da7,230,1,1,1,1,1,01111111011
5da7,231,1,1,1,1,1,01111110111
5da7,232,1,1,1,1,1,01111101111
5da7,233,1,1,1,0,1,01111011111
5da7,234,1,0,1,0,0,01110111111
5da7,235,0,0,1,0,0,01101111110
5da7,236,0,0,1,0,0,01011111100
5da7,237,0,0,0,1,1,00111111000
5da7,238,0,1,0,1,0,01111110000
5da7,239,0,0,1,0,0,01111100001
5da7,240,0,0,0,1,1,01111000010
5da7,241,0,1,0,1,0,01110000100
5da7,242,0,0,0,1,1,01100001001
5da7,243,0,0,0,1,1,01000010010
5da7,244,0,0,0,1,1,00000100100
5da7,245,0,0,0,1,1,00001001000
5da7,246,0,0,0,1,1,00010010000
5da7,247,0,1,0,1,0,00100100000
5da7,248,0,0,1,0,0,01001000001
5da7,249,1,1,1,0,1,00010000010
5da7,250,1,0,1,1,0,00100000101
5da7,251,0,0,0,1,1,01000001010
5da7,252,0,0,0,1,1,00000010100
5da7,253,1,1,0,1,0,00000101000
5da7,254,1,1,1,0,1,00001010001
5da7,255,1,1,1,1,1,00010100011
5da7,256,1,0,1,1,0,00101000111
5da7,257,1,1,0,1,0,01010001110
5da7,258,1,1,1,0,1,00100011101
5da7,259,1,1,1,1,1,01000111011
5da7,260,1,1,1,1,1,00001110111
5da7,261,1,1,1,1,1,00011101111
5da7,262,1,1,1,1,1,00111011111
5da7,263,1,1,1,1,1,01110111111
5da7,264,1,0,1,1,0,01101111111
5da7,265,0,0,0,0,1,01011111110
5da7,266,0,0,0,1,1,00111111100
5da7,267,0,0,0,1,1,01111111000
5da7,268,0,0,0,1,1,01111110000
5da7,269,0,0,0,1,1,01111100000
5da7,270,1,1,0,1,0,01111000000
5da7,271,1,0,1,0,0,01110000001
5da7,272,1,1,0,1,0,01100000010
5da7,273,1,1,1,0,1,01000000101
5da7,274,1,1,1,1,1,00000001011
5da7,275,1,1,1,1,1,00000010111
5da7,276,1,0,1,1,0,00000101111
5da7,277,1,1,0,0,0,00001011110
5da7,278,1,1,1,0,1,00010111101
5da7,279,0,0,1,1,0,00101111011
5da7,280,0,0,1,0,0,01011110110
5da7,281,0,0,0,1,1,00111101100
5da7,282,0,1,0,1,0,01111011000
5da7,283,0,0,1,0,0,01110110001
5da7,284,0,0,0,1,1,01101100010
5da7,285,0,0,0,1,1,01011000100
5da7,286,0,0,0,1,1,00110001000
5da7,287,0,0,0,1,1,01100010000
5da7,288,0,0,0,1,1,01000100000
5da7,289,0,0,0,1,1,00001000000
5da7,290,0,0,0,1,1,00010000000
5da7,291,0,0,0,1,1,00100000000
5da7,292,0,0,0,1,1,01000000000
5da7,293,0,0,0,1,1,00000000000
5da7,294,0,0,0,1,1,00000000000
5da7,295,0,0,0,1,1,00000000000
5da7,296,0,0,0,1,1,00000000000
5da7,297,0,1,0,1,0,00000000000
5da7,298,0,0,1,0,0,00000000001
5da7,299,0,1,0,1,0,00000000010
5da7,300,0,0,1,0,0,00000000101
5da7,301,0,0,0,1,1,00000001010
5da7,302,0,0,0,1,1,00000010100
5da7,303,0,0,0,1,1,00000101000
5da7,304,0,0,0,1,1,00001010000
5da7,305,0,1,0,1,0,00010100000
5da7,306,0,0,1,0,0,00101000001
5da7,307,0,0,0,1,1,01010000010
5da7,308,0,0,0,1,1,00100000100
5da7,309,0,0,0,1,1,01000001000
5da7,310,0,1,0,1,0,00000010000
5da7,311,0,0,1,0,0,00000100001
5da7,312,0,0,0,1,1,00001000010
5da7,313,0,0,0,1,1,00010000100
5da7,314,0,1,0,1,0,00100001000
5da7,315,0,0,1,0,0,01000010001
5da7,316,1,1,0,1,0,00000100010
5da7,317,1,0,1,0,0,00001000101
5da7,318,1,1,0,1,0,00010001010
5da7,319,1,1,0,1,0,00100010101
5da7,320,0,0,1,1,0,01000101011
5da7,321,0,1,1,1,1,00001010110
5da7,322,0,0,1,1,0,00010101101
5da7,323,0,0,1,1,0,00101011010
5da7,324,0,0,0,1,1,01010110100
5da7,325,0,0,0,1,1,00101101000
5da7,326,0,0,0,1,1,01011010000
5da7,327,0,1,0,1,0,00110100000
5da7,328,0,1,0,1,0,01101000001
5da7,329,0,0,0,1,1,01010000011
5da7,330,0,0,1,0,0,00100000110
5da7,331,0,1,1,1,1,01000001100
5da7,332,0,0,1,1,0,00000011001
5da7,333,0,0,1,1,0,00000110010
5da7,334,0,1,0,1,0,00001100100
5da7,335,0,0,1,1,0,00011001001
5da7,336,0,0,1,1,0,00110010010
5da7,337,1,1,1,1,1,01100100100
5da7,338,1,0,1,0,0,01001001001
5da7,339,1,1,1,0,1,00010010010
5da7,340,1,1,1,0,1,00100100101
5da7,341,1,1,1,0,1,01001001011
5da7,342,1,1,1,0,1,00010010111
5da7,343,1,1,1,0,1,00100101111
5da7,344,1,1,1,0,1,01001011111
5da7,345,1,1,1,0,1,00010111111
5da7,346,1,1,1,1,1,00101111111
5da7,347,1,1,1,1,1,01011111111
5da7,348,0,0,1,1,0,00111111111
5da7,349,0,0,0,1,1,01111111110
5da7,350,0,0,0,1,1,01111111100
5da7,351,0,0,0,1,1,01111111000
5da7,352,0,0,0,1,1,01111110000
5da7,353,0,1,0,1,0,01111100000
5da7,354,0,0,1,0,0,01111000001
5da7,355,0,0,0,1,1,01110000010
5da7,356,0,1,0,1,0,01100000100
5da7,357,0,1,1,0,1,01000001001
5da7,358,0,0,1,0,0,00000010011
5da7,359,1,1,0,1,0,00000100110
5da7,360,1,1,0,1,0,00001001101
5da7,361,1,1,1,1,1,00010011011
5da7,362,0,1,1,1,1,00100110111
5da7,363,0,0,1,1,0,01001101111
5da7,364,0,0,0,0,1,00011011110
5da7,365,0,0,0,0,1,00110111100
5da7,366,0,0,0,0,1,01101111000
5da7,367,1,1,0,0,0,01011110000
5da7,368,1,1,1,0,1,00111100001
5da7,369,1,1,1,1,1,01111000011
5da7,370,1,1,1,1,1,01110000111
5da7,371,1,0,1,1,0,01100001111
5da7,372,1,0,1,1,0,01000011110
5da7,373,1,1,0,1,0,00000111100
5da7,374,1,1,1,1,1,00001111001
5da7,375,1,1,1,1,1,00011110011
5da7,376,1,1,1,1,1,00111100111
5da7,377,1,1,1,1,1,01111001111
5da7,378,1,1,1,1,1,01110011111
5da7,379,1,1,1,1,1,01100111111
5da7,380,1,1,1,1,1,01001111111
5da7,381,1,1,1,1,1,00011111111
5da7,382,1,1,1,1,1,00111111111
5da7,383,1,1,1,1,1,01111111111
5da7,384,1,1,1,1,1,01111111111
5da7,385,1,1,1,1,1,01111111111
5da7,386,1,1,1,1,1,01111111111
5da7,387,1,1,1,1,1,01111111111
5da7,388,1,1,1,1,1,01111111111
5da7,389,1,1,1,1,1,01111111111
5da7,390,1,1,1,1,1,01111111111
5da7,391,1,0,1,1,0,01111111111
5da7,392,0,0,1,0,0,01111111110
5da7,393,0,1,1,0,1,01111111100
5da7,394,0,0,1,0,0,01111111001
5da7,395,1,0,1,0,0,01111110010
5da7,396,1,1,0,1,0,01111100100
5da7,397,1,1,1,0,1,01111001001
5da7,398,1,1,1,0,1,01110010011
5da7,399,1,1,1,0,1,01100100111
5da7,400,1,1,1,1,1,01001001111
5da7,401,1,1,1,1,1,00010011111
5da7,402,1,1,1,1,1,00100111111
5da7,403,1,1,1,1,1,01001111111
5da7,404,1,1,1,1,1,00011111111
5da7,405,1,1,1,1,1,00111111111
5da7,406,1,1,1,1,1,01111111111
5da7,407,1,0,1,1,0,01111111111
5da7,408,1,0,1,0,0,01111111110
5da7,409,1,1,0,1,0,01111111100
5da7,410,1,1,1,0,1,01111111001
5da7,411,1,1,1,1,1,01111110011
5da7,412,1,1,1,1,1,01111100111
5da7,413,1,1,1,1,1,01111001111
5da7,414,1,1,1,1,1,01110011111
5da7,415,1,1,1,1,1,01100111111
5da7,416,1,1,1,1,1,01001111111
5da7,417,1,1,1,1,1,00011111111
5da7,418,1,0,1,1,0,00111111111
5da7,419,0,0,1,0,0,01111111110
5da7,420,1,1,0,1,0,01111111100
5da7,421,1,1,1,0,1,01111111001
5da7,422,1,1,1,0,1,01111110011
5da7,423,1,1,1,1,1,01111100111
5da7,424,1,1,1,1,1,01111001111
5da7,425,1,1,1,1,1,01110011111
5da7,426,1,0,1,1,0,01100111111
5da7,427,1,1,0,1,0,01001111110
5da7,428,1,1,1,0,1,00011111101
5da7,429,1,1,1,1,1,00111111011
5da7,430,1,1,1,1,1,01111110111
5da7,431,1,1,1,1,1,01111101111
5da7,432,1,1,1,1,1,01111011111
5da7,433,1,1,1,1,1,01110111111
5da7,434,1,0,1,1,0,01101111111
5da7,435,1,1,1,1,1,01011111110
5da7,436,1,1,1,1,1,00111111101
5da7,437,1,1,1,1,1,01111111011
5da7,438,1,0,1,1,0,01111110111
5da7,439,1,1,0,1,0,01111101110
5da7,440,1,1,1,0,1,01111011101
5da7,441,1,0,1,1,0,01110111011
5da7,442,1,1,1,0,1,01101110110
5da7,443,0,0,1,1,0,01011101101
5da7,444,0,0,1,0,0,00111011010
5da7,445,0,1,0,1,0,01110110100
5da7,446,0,0,1,0,0,01101101001
5da7,447,0,0,0,1,1,01011010010
5da7,448,0,0,0,1,1,00110100100
5da7,449,1,1,0,1,0,01101001000
5da7,450,1,0,1,0,0,01010010001
5da7,451,1,0,0,1,1,00100100010
5da7,452,1,0,0,1,1,01001000100
5da7,453,1,1,0,1,0,00010001000
5da7,454,1,1,0,0,0,00100010001
5da7,455,1,1,1,0,1,01000100011
5da7,456,1,0,1,1,0,00001000111
5da7,457,1,1,0,0,0,00010001110
5da7,458,1,0,1,0,0,00100011101
5da7,459,1,1,1,1,1,01000111010
5da7,460,0,0,1,1,0,00001110101
5da7,461,0,0,0,1,1,00011101010
5da7,462,1,1,1,0,1,00111010100
5da7,463,1,1,1,1,1,01110101001
5da7,464,1,1,1,1,1,01101010011
5da7,465,1,1,1,1,1,01010100111
5da7,466,1,1,1,1,1,00101001111
5da7,467,1,1,1,1,1,01010011111
5da7,468,1,1,1,1,1,00100111111
5da7,469,1,1,1,1,1,01001111111
5da7,470,1,1,1,1,1,00011111111
5da7,471,1,0,1,1,0,00111111111
5da7,472,1,0,1,0,0,01111111110
5da7,473,1,1,1,1,1,01111111100
5da7,474,1,1,1,1,1,01111111001
5da7,475,1,1,1,1,1,01111110011
5da7,476,1,1,1,1,1,01111100111
5da7,477,1,1,1,1,1,01111001111
5da7,478,1,1,1,1,1,01110011111
5da7,479,1,1,1,1,1,01100111111
5da7,480,1,1,1,1,1,01001111111
5da7,481,1,1,1,1,1,00011111111
5da7,482,1,1,1,1,1,00111111111
5da7,483,1,1,1,1,1,01111111111
5da7,484,1,1,1,1,1,01111111111
5da7,485,1,0,1,1,0,01111111111
5da7,486,1,1,0,1,0,01111111110
5da7,487,1,1,1,0,1,01111111101
5da7,488,1,1,1,1,1,01111111011
5da7,489,1,1,1,1,1,01111110111
5da7,490,1,1,1,1,1,01111101111
5da7,491,1,1,1,1,1,01111011111
5da7,492,1,0,1,1,0,01110111111
5da7,493,1,1,1,0,1,01101111110
5da7,494,1,1,1,1,1,01011111101
5da7,495,1,1,1,1,1,00111111011
5da7,496,1,1,1,1,1,01111110111
5da7,497,1,1,1,1,1,01111101111
5da7,498,1,1,1,1,1,01111011111
5da7,499,1,1,1,1,1,01110111111
5da7,500,1,1,1,1,1,01101111111
5da7,501,1,1,1,1,1,01011111111
5da7,502,1,1,1,1,1,00111111111
5da7,503,1,1,1,1,1,01111111111
5da7,504,0,0,1,1,0,01111111111
5da7,505,0,0,1,0,0,01111111110
5da7,506,1,1,0,1,0,01111111100
5da7,507,1,1,1,0,1,01111111001
5da7,508,1,1,1,1,1,01111110011
5da7,509,1,1,1,1,1,01111100111
5da7,510,0,0,1,0,0,01111001111
5da7,511,0,0,0,0,1,01110011110
5da7,512,0,1,0,1,0,01100111100
5da7,513,0,0,0,0,1,01001111001
5da7,514,0,0,0,1,1,00011110010
5da7,515,0,0,0,1,1,00111100100
5da7,516,0,0,0,1,1,01111001000
5da7,517,0,0,0,1,1,01110010000
5da7,518,1,1,0,1,0,01100100000
5da7,519,1,1,0,0,0,01001000001
5da7,520,1,1,1,0,1,00010000011
5da7,521,1,1,1,1,1,00100000111
5da7,522,1,1,1,1,1,01000001111
5da7,523,1,1,1,1,1,00000011111
5da7,524,0,0,1,1,0,00000111111
5da7,525,0,1,1,0,1,00001111110
5da7,526,1,0,1,1,0,00011111101
5da7,527,1,0,1,0,0,00111111010
5da7,528,1,1,0,0,0,01111110100
5da7,529,1,1,1,0,1,01111101001
5da7,530,1,1,1,1,1,01111010011
5da7,531,1,1,1,1,1,01110100111
5da7,532,1,1,1,1,1,01101001111
5da7,533,1,1,1,1,1,01010011111
5da7,534,1,1,1,1,1,00100111111
5da7,535,1,1,1,1,1,01001111111
5da7,536,1,1,1,1,1,00011111111
5da7,537,1,1,1,1,1,00111111111
5da7,538,1,1,1,1,1,01111111111
5da7,539,1,1,1,1,1,01111111111
5da7,540,1,1,1,1,1,01111111111
5da7,541,1,1,1,1,1,01111111111
5da7,542,1,1,1,1,1,01111111111
5da7,543,1,1,1,1,1,01111111111
5da7,544,0,0,1,1,0,01111111111
5da7,545,1,1,1,0,1,01111111110
5da7,546,1,0,1,1,0,01111111101
5da7,547,1,0,1,0,0,01111111010
5da7,548,1,0,0,0,1,01111110100
5da7,549,1,0,0,1,1,01111101000
5da7,550,1,1,0,1,0,01111010000
5da7,551,1,1,0,0,0,01110100001
5da7,552,1,1,1,0,1,01101000011
5da7,553,1,1,1,1,1,01010000111
5da7,554,1,1,1,1,1,00100001111
5da7,555,1,1,1,1,1,01000011111
5da7,556,1,0,1,1,0,00000111111
5da7,557,1,0,1,0,0,00001111110
5da7,558,1,1,0,0,0,00011111100
5da7,559,1,1,1,0,1,00111111001
5da7,560,1,0,1,1,0,01111110011
5da7,561,1,1,1,0,1,01111100110
5da7,562,1,1,1,1,1,01111001101
5da7,563,1,1,1,1,1,01110011011
5da7,564,1,1,1,1,1,01100110111
5da7,565,1,1,1,1,1,01001101111
5da7,566,1,1,1,1,1,00011011111
5da7,567,1,0,1,1,0,00110111111
5da7,568,1,1,1,0,1,01101111110
5da7,569,1,0,1,1,0,01011111101
5da7,570,1,1,1,0,1,00111111010
5da7,571,1,1,1,1,1,01111110101
5da7,572,1,1,1,1,1,01111101011
5da7,573,1,0,1,1,0,01111010111
5da7,574,1,0,1,0,0,01110101110
5da7,575,1,1,0,0,0,01101011100
5da7,576,1,0,1,0,0,01010111001
5da7,577,0,0,0,0,1,00101110010
5da7,578,0,0,0,1,1,01011100100
5da7,579,0,0,0,1,1,00111001000
5da7,580,0,0,0,1,1,01110010000
5da7,581,0,0,0,1,1,01100100000
5da7,582,0,0,0,1,1,01001000000
5da7,583,0,0,0,1,1,00010000000
5da7,584,0,0,0,1,1,00100000000
5da7,585,0,1,0,1,0,01000000000
5da7,586,0,0,1,0,0,00000000001
5da7,587,0,0,0,1,1,00000000010
5da7,588,0,1,0,1,0,00000000100
5da7,589,0,0,0,0,1,00000001001
5da7,590,1,1,0,1,0,00000010010
5da7,591,1,1,0,0,0,00000100101
5da7,592,1,1,1,0,1,00001001011
5da7,593,1,1,1,1,1,00010010111
5da7,594,1,1,1,1,1,00100101111
5da7,595,1,0,1,1,0,01001011111
5da7,596,1,1,1,0,1,00010111110
5da7,597,1,1,1,1,1,00101111101
5da7,598,0,0,1,1,0,01011111011
5da7,599,0,0,1,0,0,00111110110
5da7,600,0,0,0,0,1,01111101100
5da7,601,0,0,0,1,1,01111011000
5da7,602,0,0,0,1,1,01110110000
5da7,603,0,0,0,1,1,01101100000
5da7,604,0,0,0,1,1,01011000000
5da7,605,0,0,0,1,1,00110000000
5da7,606,0,1,0,1,0,01100000000
5da7,607,0,1,0,0,0,01000000001
5da7,608,1,1,1,0,1,00000000011
5da7,609,1,1,1,1,1,00000000111
5da7,610,1,1,1,1,1,00000001111
5da7,611,1,0,1,1,0,00000011111
5da7,612,0,0,1,0,0,00000111110
5da7,613,0,0,0,0,1,00001111100
5da7,614,1,1,0,1,0,00011111000
5da7,615,1,0,0,0,1,00111110001
5da7,616,1,1,0,1,0,01111100010
5da7,617,1,1,0,0,0,01111000101
5da7,618,1,1,1,0,1,01110001011
5da7,619,1,1,1,1,1,01100010111
5da7,620,1,1,1,1,1,01000101111
5da7,621,1,1,1,1,1,00001011111
5da7,622,1,0,1,1,0,00010111111
5da7,623,1,1,1,0,1,00101111110
5da7,624,1,1,1,1,1,01011111101
5da7,625,1,1,1,1,1,00111111011
5da7,626,1,0,1,1,0,01111110111
5da7,627,1,0,1,0,0,01111101110
5da7,628,1,0,0,0,1,01111011100
5da7,629,1,1,0,1,0,01110111000
5da7,630,1,1,0,0,0,01101110001
5da7,631,1,1,1,0,1,01011100011
5da7,632,1,1,1,1,1,00111000111
5da7,633,1,0,1,1,0,01110001111
5da7,634,0,0,1,0,0,01100011110
5da7,635,0,0,0,0,1,01000111100
5da7,636,0,0,0,1,1,00001111000
5da7,637,0,0,0,1,1,00011110000
5da7,638,0,0,0,1,1,00111100000
5da7,639,0,1,0,1,0,01111000000
5da7,640,0,0,0,0,1,01110000001
5da7,641,0,0,0,1,1,01100000010
5da7,642,1,1,0,1,0,01000000100
5da7,643,1,0,0,0,1,00000001001
5da7,644,1,0,0,1,1,00000010010
5da7,645,1,0,0,1,1,00000100100
5da7,646,0,0,0,1,1,00001001000
5da7,647,0,0,0,1,1,00010010000
5da7,648,0,0,0,1,1,00100100000
5da7,649,0,0,0,1,1,01001000000
5da7,650,1,1,0,1,0,00010000000
5da7,651,1,1,0,0,0,00100000001
5da7,652,1,1,1,0,1,01000000011
5da7,653,1,1,1,1,1,00000000111
5da7,654,0,1,1,1,1,00000001111
5da7,655,0,0,1,1,0,00000011111
5da7,656,0,0,1,0,0,00000111110
5da7,657,0,0,0,0,1,00001111100
5da7,658,0,0,0,1,1,00011111000
5da7,659,0,0,0,1,1,00111110000
5da7,660,0,0,0,1,1,01111100000
5da7,661,0,0,0,1,1,01111000000
5da7,662,0,0,0,1,1,01110000000
5da7,663,0,0,0,1,1,01100000000
5da7,664,1,1,0,1,0,01000000000
5da7,665,1,1,0,0,0,00000000001
5da7,666,1,1,1,0,1,00000000011
5da7,667,1,0,1,1,0,00000000111
5da7,668,1,1,1,0,1,00000001110
5da7,669,1,0,1,1,0,00000011101
5da7,670,1,0,1,0,0,00000111010
5da7,671,1,1,0,0,0,00001110100
5da7,672,1,1,1,0,1,00011101001
5da7,673,1,1,1,1,1,00111010011
5da7,674,1,0,1,1,0,01110100111
5da7,675,1,1,1,0,1,01101001110
5da7,676,1,1,1,1,1,01010011101
5da7,677,1,1,1,1,1,00100111011
5da7,678,1,1,1,1,1,01001110111
5da7,679,1,1,1,1,1,00011101111
5da7,680,1,1,1,1,1,00111011111
5da7,681,1,1,1,1,1,01110111111
5da7,682,1,0,1,1,0,01101111111
5da7,683,1,1,1,0,1,01011111110
5da7,684,1,1,1,1,1,00111111101
5da7,685,1,1,1,1,1,01111111011
5da7,686,1,1,1,1,1,01111110111
5da7,687,1,1,1,1,1,01111101111
5da7,688,1,0,1,1,0,01111011111
5da7,689,1,1,1,0,1,01110111110
5da7,690,0,1,1,1,1,01101111101
5da7,691,0,0,1,1,0,01011111011
5da7,692,0,0,1,0,0,00111110110
5da7,693,0,0,0,0,1,01111101100
5da7,694,0,0,0,1,1,01111011000
5da7,695,0,0,0,1,1,01110110000
5da7,696,1,1,0,1,0,01101100000
5da7,697,1,1,0,0,0,01011000001
5da7,698,1,1,1,0,1,00110000011
5da7,699,1,1,1,1,1,01100000111
5da7,700,1,1,1,1,1,01000001111
5da7,701,1,1,1,1,1,00000011111
5da7,702,1,1,1,1,1,00000111111
5da7,703,1,1,1,1,1,00001111111
5da7,704,1,1,1,1,1,00011111111
5da7,705,1,0,1,1,0,00111111111
5da7,706,1,1,1,0,1,01111111110
5da7,707,1,0,1,1,0,01111111101
5da7,708,1,1,1,0,1,01111111010
5da7,709,1,1,1,1,1,01111110101
5da7,710,1,1,1,1,1,01111101011
5da7,711,1,1,1,1,1,01111010111
5da7,712,1,1,1,1,1,01110101111
5da7,713,1,1,1,1,1,01101011111
5da7,714,1,1,1,1,1,01010111111
5da7,715,1,1,1,1,1,00101111111
5da7,716,1,1,1,1,1,01011111111
5da7,717,1,1,1,1,1,00111111111
5da7,718,1,1,1,1,1,01111111111
5da7,719,1,1,1,1,1,01111111111
5da7,720,1,1,1,1,1,01111111111
5da7,721,1,1,1,1,1,01111111111
5da7,722,1,1,1,1,1,01111111111
5da7,723,1,1,1,1,1,01111111111
5da7,724,1,0,1,1,0,01111111111
5da7,725,1,1,1,0,1,01111111110
5da7,726,1,1,1,1,1,01111111101
5da7,727,1,1,1,1,1,01111111011
5da7,728,1,1,1,1,1,01111110111
5da7,729,0,0,1,1,0,01111101111
5da7,730,1,1,1,0,1,01111011110
5da7,731,1,1,1,1,1,01110111101
5da7,732,1,1,1,1,1,01101111011
5da7,733,1,1,1,1,1,01011110111
5da7,734,1,1,1,1,1,00111101111
5da7,735,1,1,1,1,1,01111011111
5da7,736,1,1,1,1,1,01110111111
5da7,737,1,1,1,1,1,01101111111
5da7,738,1,1,1,1,1,01011111111
5da7,739,1,1,1,1,1,00111111111
5da7,740,1,1,1,1,1,01111111111
5da7,741,1,0,1,1,0,01111111111
5da7,742,1,1,1,0,1,01111111110
5da7,743,1,1,1,1,1,01111111101
5da7,744,1,1,1,1,1,01111111011
5da7,745,1,0,1,1,0,01111110111
5da7,746,1,0,1,1,0,01111101110
5da7,747,1,1,1,0,1,01111011100
5da7,748,1,0,1,1,0,01110111001
5da7,749,1,1,1,0,1,01101110010
5da7,750,1,1,1,1,1,01011100101
5da7,751,1,1,1,1,1,00111001011
5da7,752,0,1,1,1,1,01110010111
5da7,753,0,1,1,1,1,01100101111
5da7,754,0,0,1,1,0,01001011111
5da7,755,0,1,1,0,1,00010111110
5da7,756,0,0,1,1,0,00101111101
5da7,757,0,0,1,0,0,01011111010
5da7,758,1,1,0,0,0,00111110100
5da7,759,1,1,1,0,1,01111101001
5da7,760,1,1,1,1,1,01111010011
5da7,761,1,1,1,1,1,01110100111
5da7,762,1,1,1,1,1,01101001111
5da7,763,1,0,1,1,0,01010011111
5da7,764,1,0,1,0,0,00100111110
5da7,765,1,0,0,0,1,01001111100
5da7,766,1,1,0,1,0,00011111000
5da7,767,1,0,0,0,1,00111110001
5da7,768,1,1,0,1,0,01111100010
5da7,769,1,0,1,0,0,01111000101
5da7,770,1,1,0,1,0,01110001010
5da7,771,1,1,1,0,1,01100010101
5da7,772,1,1,1,1,1,01000101011
5da7,773,1,1,1,1,1,00001010111
5da7,774,1,1,1,1,1,00010101111
5da7,775,1,1,1,1,1,00101011111
5da7,776,1,1,1,1,1,01010111111
5da7,777,1,1,1,1,1,00101111111
5da7,778,1,1,1,1,1,01011111111
5da7,779,1,0,1,1,0,00111111111
5da7,780,1,1,1,0,1,01111111110
5da7,781,1,0,1,1,0,01111111101
5da7,782,1,1,1,0,1,01111111010
5da7,783,1,1,1,1,1,01111110101
5da7,784,1,0,1,1,0,01111101011
5da7,785,0,0,1,0,0,01111010110
5da7,786,0,0,0,0,1,01110101100
5da7,787,0,0,0,1,1,01101011000
5da7,788,0,0,0,1,1,01010110000
5da7,789,0,0,0,1,1,00101100000
5da7,790,1,1,0,1,0,01011000000
5da7,791,1,1,0,0,0,00110000001
5da7,792,1,1,1,0,1,01100000011
5da7,793,1,1,1,1,1,01000000111
5da7,794,1,1,1,1,1,00000001111
5da7,795,1,0,1,1,0,00000011111
5da7,796,1,1,1,0,1,00000111110
5da7,797,1,0,1,1,0,00001111101
5da7,798,1,1,1,0,1,00011111010
5da7,799,1,1,1,1,1,00111110101
5da7,800,1,1,1,1,1,01111101011
5da7,801,1,1,1,1,1,01111010111
5da7,802,0,0,1,1,0,01110101111
5da7,803,0,0,1,0,0,01101011110
5da7,804,1,1,0,0,0,01010111100
5da7,805,1,1,1,0,1,00101111001
5da7,806,0,0,1,1,0,01011110011
5da7,807,1,0,1,0,0,00111100110
5da7,808,1,1,0,0,0,01111001100
5da7,809,0,0,1,0,0,01110011001
5da7,810,0,0,0,0,1,01100110010
5da7,811,0,0,0,1,1,01001100100
5da7,812,0,0,0,1,1,00011001000
5da7,813,0,0,0,1,1,00110010000
5da7,814,0,1,0,1,0,01100100000
5da7,815,1,1,0,0,0,01001000001
5da7,816,1,1,1,0,1,00010000011
5da7,817,1,0,1,1,0,00100000111
5da7,818,1,1,1,0,1,01000001110
5da7,819,1,1,1,1,1,00000011101
5da7,820,1,1,1,1,1,00000111011
5da7,821,1,1,1,1,1,00001110111
5da7,822,1,1,1,1,1,00011101111
5da7,823,1,1,1,1,1,00111011111
5da7,824,1,1,1,1,1,01110111111
5da7,825,1,1,1,1,1,01101111111
5da7,826,0,0,1,1,0,01011111111
5da7,827,1,1,1,0,1,00111111110
5da7,828,1,1,1,1,1,01111111101
5da7,829,1,1,1,1,1,01111111011
5da7,830,0,0,1,1,0,01111110111
